college_id,college_name,college_state,college_city,college_type,stream_offered,last_year_cutoff,affiliation,facilities,scholarships_available,admission_status,contact_email,contact_phone,website
COLL0628,Jammu Institute of Humanities Studies,Jammu & Kashmir,City_19,Government,Humanities,70.2,AICTE,"Library, WiFi, Hostel",Merit-based,Upcoming,info@coll0628.edu.in,+91-4889254177,www.coll0628.ac.in
COLL0629,Odisha Institute of Science Education & Research,Odisha,City_50,Government,Science (PCM),80.4,UGC,"Library, WiFi, Hostel",SC/ST,Upcoming,info@coll0629.edu.in,+91-3087108103,www.coll0629.ac.in
COLL0630,Odisha Institute of Science Education & Research,Odisha,City_20,Government,Science (PCB),63.8,UGC,"Labs, Sports",Minority,Open,info@coll0630.edu.in,+91-8940588626,www.coll0630.ac.in
COLL0631,West Institute of Science Education & Research,West Bengal,City_3,Government,Science (PCB),77.4,NAAC Accredited,"Digital Classrooms, Labs",Minority,Open,info@coll0631.edu.in,+91-6045496797,www.coll0631.ac.in
COLL0632,Maharashtra Institute of Commerce Education & Research,Maharashtra,City_31,Government,Commerce,74.9,NAAC Accredited,"Cultural Center, Sports",Need-based,Upcoming,info@coll0632.edu.in,+91-4165163907,www.coll0632.ac.in
COLL0633,Gujarat Institute of Science Education & Research,Gujarat,City_11,Government,Science (PCB),59.0,NAAC Accredited,"Hostel, Library, Labs",Need-based,Closed,info@coll0633.edu.in,+91-6014802937,www.coll0633.ac.in
COLL0634,Telangana Institute of Vocational Education & Research,Telangana,City_38,Government,Vocational,58.3,State Board,"Labs, Sports",Merit-based,Open,info@coll0634.edu.in,+91-1707482167,www.coll0634.ac.in
COLL0635,Chhattisgarh Institute for Advanced Commerce Studies,Chhattisgarh,City_20,Government,Commerce,63.4,NAAC Accredited,"Library, WiFi, Hostel",,Upcoming,info@coll0635.edu.in,+91-8013638970,www.coll0635.ac.in
COLL0636,Odisha Institute of Science Education & Research,Odisha,City_1,Government,Science (PCM),81.6,NAAC Accredited,"Library, WiFi, Hostel",Need-based,Open,info@coll0636.edu.in,+91-6162002750,www.coll0636.ac.in
COLL0637,Punjab Institute of Science Education & Research,Punjab,City_2,Government Aided,Science (PCM),76.9,State Board,"Hostel, Library, Labs",Need-based,Upcoming,info@coll0637.edu.in,+91-2061924089,www.coll0637.ac.in
COLL0638,Jharkhand Institute of Commerce Education & Research,Jharkhand,City_11,Government Aided,Commerce,67.3,State Board,"Hostel, Library, Labs",Merit-based,Closed,info@coll0638.edu.in,+91-3436174642,www.coll0638.ac.in
COLL0639,Andhra Institute of Science Education & Research,Andhra Pradesh,City_36,Government,Science (PCB),67.2,UGC,"Digital Classrooms, Labs",Merit-based,Closed,info@coll0639.edu.in,+91-7814933544,www.coll0639.ac.in
COLL0640,Uttar Institute of Science Education & Research,Uttar Pradesh,City_10,Government,Science (PCM),70.7,State Board,"Digital Classrooms, Labs",,Upcoming,info@coll0640.edu.in,+91-4179920119,www.coll0640.ac.in
COLL0641,Rajasthan Institute of Humanities Education & Research,Rajasthan,City_11,Government,Humanities,44.9,NAAC Accredited,"Labs, Sports",Need-based,Closed,info@coll0641.edu.in,+91-2347452376,www.coll0641.ac.in
COLL0642,Delhi Institute of Commerce Education & Research,Delhi,City_48,Government,Commerce,69.2,State Board,"Hostel, Library, Labs",Minority,Closed,info@coll0642.edu.in,+91-5559355969,www.coll0642.ac.in
COLL0643,Andhra Institute of Science Education & Research,Andhra Pradesh,City_43,Government,Science (PCB),81.5,Autonomous,"Cultural Center, Sports",SC/ST,Upcoming,info@coll0643.edu.in,+91-5857337734,www.coll0643.ac.in
COLL0644,West Institute of Science Education & Research,West Bengal,City_32,Government Aided,Science (PCM),64.5,State Board,"Hostel, Library, Labs",,Upcoming,info@coll0644.edu.in,+91-9572917891,www.coll0644.ac.in
COLL0645,Assam Institute of Vocational Education & Research,Assam,City_26,Government,Vocational,71.8,UGC,"Library, WiFi, Hostel",Merit-based,Closed,info@coll0645.edu.in,+91-2332499733,www.coll0645.ac.in
COLL0646,Chhattisgarh Institute of Humanities Education & Research,Chhattisgarh,City_7,Government,Humanities,68.9,Autonomous,"Labs, Sports",Merit-based,Closed,info@coll0646.edu.in,+91-9160288026,www.coll0646.ac.in
COLL0647,Delhi Institute of Humanities Education & Research,Delhi,City_38,Government,Humanities,73.7,NAAC Accredited,"Labs, Sports",Merit-based,Open,info@coll0647.edu.in,+91-8369995276,www.coll0647.ac.in
COLL0648,Delhi Institute of Science Education & Research,Delhi,City_24,Government Aided,Science (PCM),67.1,Autonomous,"Labs, Sports",Minority,Open,info@coll0648.edu.in,+91-6247605976,www.coll0648.ac.in
COLL0649,Andhra Institute of Commerce Education & Research,Andhra Pradesh,City_26,Government,Commerce,65.6,NAAC Accredited,"Hostel, Library, Labs",Minority,Closed,info@coll0649.edu.in,+91-1379086761,www.coll0649.ac.in
COLL0650,Gujarat Institute of Science Education & Research,Gujarat,City_26,Government Aided,Science (PCB),79.8,UGC,"Hostel, Library, Labs",Need-based,Upcoming,info@coll0650.edu.in,+91-3941182876,www.coll0650.ac.in
COLL0651,Madhya Institute of Science Education & Research,Madhya Pradesh,City_3,Government,Science (PCM),60.0,UGC,"Cultural Center, Sports",Need-based,Upcoming,info@coll0651.edu.in,+91-4910831853,www.coll0651.ac.in
COLL0652,Maharashtra Institute of Commerce Education & Research,Maharashtra,City_19,Government Aided,Commerce,72.5,Autonomous,"Hostel, Library, Labs",Minority,Upcoming,info@coll0652.edu.in,+91-9200589943,www.coll0652.ac.in
COLL0653,Haryana Institute of Commerce Education & Research,Haryana,City_41,Government Aided,Commerce,73.1,NAAC Accredited,"Digital Classrooms, Labs",Merit-based,Open,info@coll0653.edu.in,+91-4659202999,www.coll0653.ac.in
COLL0654,Bihar Institute of Vocational Education & Research,Bihar,City_42,Government,Vocational,67.3,AICTE,"Hostel, Library, Labs",Minority,Closed,info@coll0654.edu.in,+91-3240740017,www.coll0654.ac.in
COLL0655,Karnataka Institute of Science Education & Research,Karnataka,City_19,Government Aided,Science (PCM),58.4,UGC,"Labs, Sports",Minority,Closed,info@coll0655.edu.in,+91-5538587655,www.coll0655.ac.in
COLL0656,Kerala Institute of Commerce Education & Research,Kerala,City_24,Government,Commerce,89.6,UGC,"Hostel, Library, Labs",SC/ST,Open,info@coll0656.edu.in,+91-6182609922,www.coll0656.ac.in
COLL0657,Jammu Institute of Vocational Education & Research,Jammu & Kashmir,City_39,Government Aided,Vocational,78.4,UGC,"Labs, Sports",Minority,Closed,info@coll0657.edu.in,+91-1298573384,www.coll0657.ac.in
COLL0658,Telangana Institute of Science Education & Research,Telangana,City_30,Government,Science (PCB),75.6,Autonomous,"Library, WiFi, Hostel",Minority,Closed,info@coll0658.edu.in,+91-7333121159,www.coll0658.ac.in
COLL0659,Rajasthan Institute of Science Education & Research,Rajasthan,City_10,Government,Science (PCB),77.8,UGC,"Library, WiFi, Hostel",Need-based,Open,info@coll0659.edu.in,+91-5982699323,www.coll0659.ac.in
COLL0660,Bihar Institute of Vocational Education & Research,Bihar,City_17,Government,Vocational,82.3,State Board,"Library, WiFi, Hostel",Minority,Open,info@coll0660.edu.in,+91-5724311230,www.coll0660.ac.in
COLL0661,Assam Institute of Science Education & Research,Assam,City_25,Government Aided,Science (PCB),54.5,AICTE,"Library, WiFi, Hostel",,Closed,info@coll0661.edu.in,+91-7578034953,www.coll0661.ac.in
COLL0662,Kerala Institute of Commerce Education & Research,Kerala,City_35,Government Aided,Commerce,73.0,NAAC Accredited,"Labs, Sports",Merit-based,Open,info@coll0662.edu.in,+91-2088034375,www.coll0662.ac.in
COLL0663,Jharkhand Institute of Science Education & Research,Jharkhand,City_25,Government,Science (PCB),79.7,NAAC Accredited,"Library, WiFi, Hostel",Need-based,Upcoming,info@coll0663.edu.in,+91-6551371193,www.coll0663.ac.in
COLL0664,Delhi Institute of Vocational Education & Research,Delhi,City_2,Government,Vocational,65.5,NAAC Accredited,"Cultural Center, Sports",,Closed,info@coll0664.edu.in,+91-4683535913,www.coll0664.ac.in
COLL0665,Jharkhand Institute of Vocational Education & Research,Jharkhand,City_23,Government Aided,Vocational,80.0,Autonomous,"Library, WiFi, Hostel",Need-based,Open,info@coll0665.edu.in,+91-9924144651,www.coll0665.ac.in
COLL0666,Kerala Institute of Science Education & Research,Kerala,City_1,Government Aided,Science (PCM),88.2,AICTE,"Hostel, Library, Labs",Merit-based,Upcoming,info@coll0666.edu.in,+91-6583120034,www.coll0666.ac.in
COLL0667,Jharkhand Institute of Vocational Education & Research,Jharkhand,City_37,Government,Vocational,90.8,State Board,"Digital Classrooms, Labs",SC/ST,Upcoming,info@coll0667.edu.in,+91-5586302290,www.coll0667.ac.in
COLL0668,Odisha Institute of Science Education & Research,Odisha,City_50,Central University,Science (PCM),68.6,UGC,"Digital Classrooms, Labs",,Closed,info@coll0668.edu.in,+91-3984265356,www.coll0668.ac.in
COLL0669,Kerala Institute of Vocational Education & Research,Kerala,City_22,Government,Vocational,65.1,State Board,"Library, WiFi, Hostel",SC/ST,Open,info@coll0669.edu.in,+91-6233366536,www.coll0669.ac.in
COLL0670,Kerala Institute of Humanities Education & Research,Kerala,City_50,Government,Humanities,68.9,AICTE,"Library, WiFi, Hostel",Merit-based,Closed,info@coll0670.edu.in,+91-3509804734,www.coll0670.ac.in
COLL0671,Delhi Institute of Humanities Education & Research,Delhi,City_34,Government,Humanities,86.5,AICTE,"Hostel, Library, Labs",SC/ST,Open,info@coll0671.edu.in,+91-4826329877,www.coll0671.ac.in
COLL0672,Chhattisgarh Institute of Commerce Education & Research,Chhattisgarh,City_25,Government Aided,Commerce,75.8,UGC,"Cultural Center, Sports",Minority,Upcoming,info@coll0672.edu.in,+91-1224911920,www.coll0672.ac.in
COLL0673,Kerala Institute of Science Education & Research,Kerala,City_28,Government,Science (PCB),72.9,State Board,"Hostel, Library, Labs",SC/ST,Open,info@coll0673.edu.in,+91-3952001007,www.coll0673.ac.in
COLL0674,Jharkhand Institute of Commerce Education & Research,Jharkhand,City_38,Government,Commerce,58.9,UGC,"Labs, Sports",Merit-based,Closed,info@coll0674.edu.in,+91-9152908505,www.coll0674.ac.in
COLL0675,Bihar Institute of Commerce Education & Research,Bihar,City_37,Government,Commerce,88.4,UGC,"Hostel, Library, Labs",Need-based,Upcoming,info@coll0675.edu.in,+91-6097850528,www.coll0675.ac.in
COLL0676,Haryana Institute of Vocational Education & Research,Haryana,City_12,Government,Vocational,74.2,UGC,"Digital Classrooms, Labs",Minority,Closed,info@coll0676.edu.in,+91-2531775543,www.coll0676.ac.in
COLL0677,Delhi Institute of Commerce Education & Research,Delhi,City_49,Government Aided,Commerce,52.4,UGC,"Hostel, Library, Labs",,Closed,info@coll0677.edu.in,+91-3460925852,www.coll0677.ac.in
COLL0678,Andhra Institute of Science Education & Research,Andhra Pradesh,City_39,Government,Science (PCB),57.1,State Board,"Cultural Center, Sports",Merit-based,Upcoming,info@coll0678.edu.in,+91-9876431336,www.coll0678.ac.in
COLL0679,Kerala Institute of Science Education & Research,Kerala,City_23,Government,Science (PCB),79.2,Autonomous,"Digital Classrooms, Labs",Minority,Upcoming,info@coll0679.edu.in,+91-3432035384,www.coll0679.ac.in
COLL0680,Tamil Institute of Humanities Education & Research,Tamil Nadu,City_26,Government,Humanities,69.6,NAAC Accredited,"Labs, Sports",Minority,Closed,info@coll0680.edu.in,+91-8586660065,www.coll0680.ac.in
COLL0681,Gujarat Institute of Science Education & Research,Gujarat,City_49,Central University,Science (PCB),73.8,Autonomous,"Labs, Sports",Need-based,Open,info@coll0681.edu.in,+91-9590749990,www.coll0681.ac.in
COLL0682,Madhya Institute of Science Education & Research,Madhya Pradesh,City_49,Government,Science (PCM),61.7,Autonomous,"Library, WiFi, Hostel",Merit-based,Closed,info@coll0682.edu.in,+91-8318084455,www.coll0682.ac.in
COLL0683,Kerala Institute of Science Education & Research,Kerala,City_30,Government,Science (PCM),64.6,State Board,"Library, WiFi, Hostel",SC/ST,Upcoming,info@coll0683.edu.in,+91-3504798262,www.coll0683.ac.in
COLL0684,Odisha Institute of Vocational Education & Research,Odisha,City_22,Government Aided,Vocational,53.6,UGC,"Library, WiFi, Hostel",Merit-based,Closed,info@coll0684.edu.in,+91-9549436178,www.coll0684.ac.in
COLL0685,Tamil Institute of Commerce Education & Research,Tamil Nadu,City_9,Government Aided,Commerce,76.0,State Board,"Hostel, Library, Labs",Minority,Open,info@coll0685.edu.in,+91-5435288743,www.coll0685.ac.in
COLL0686,Haryana Institute of Humanities Education & Research,Haryana,City_19,Government Aided,Humanities,84.5,UGC,"Digital Classrooms, Labs",Merit-based,Closed,info@coll0686.edu.in,+91-6694946973,www.coll0686.ac.in
COLL0687,Uttar Institute of Science Education & Research,Uttar Pradesh,City_40,Government,Science (PCM),84.9,UGC,"Library, WiFi, Hostel",,Open,info@coll0687.edu.in,+91-6018469666,www.coll0687.ac.in
COLL0688,Tamil Institute of Humanities Education & Research,Tamil Nadu,City_15,Government Aided,Humanities,59.5,NAAC Accredited,"Digital Classrooms, Labs",,Upcoming,info@coll0688.edu.in,+91-5137202746,www.coll0688.ac.in
COLL0689,Delhi Institute of Humanities Education & Research,Delhi,City_33,Government Aided,Humanities,80.7,Autonomous,"Digital Classrooms, Labs",SC/ST,Upcoming,info@coll0689.edu.in,+91-2205269070,www.coll0689.ac.in
COLL0690,Haryana Institute of Humanities Education & Research,Haryana,City_25,Government,Humanities,71.4,AICTE,"Hostel, Library, Labs",Need-based,Open,info@coll0690.edu.in,+91-8810961272,www.coll0690.ac.in
COLL0691,Rajasthan Institute of Commerce Education & Research,Rajasthan,City_9,Government,Commerce,82.0,NAAC Accredited,"Labs, Sports",,Upcoming,info@coll0691.edu.in,+91-6911732224,www.coll0691.ac.in
COLL0692,Odisha Institute of Science Education & Research,Odisha,City_19,Government Aided,Science (PCB),59.6,AICTE,"Labs, Sports",SC/ST,Closed,info@coll0692.edu.in,+91-7934903423,www.coll0692.ac.in
COLL0693,West Institute of Science Education & Research,West Bengal,City_18,Government,Science (PCB),57.2,UGC,"Digital Classrooms, Labs",SC/ST,Upcoming,info@coll0693.edu.in,+91-6312519810,www.coll0693.ac.in
COLL0694,Odisha Institute of Humanities Education & Research,Odisha,City_16,Government Aided,Humanities,64.6,UGC,"Digital Classrooms, Labs",,Upcoming,info@coll0694.edu.in,+91-7211635206,www.coll0694.ac.in
COLL0695,Gujarat Institute of Humanities Education & Research,Gujarat,City_44,Government Aided,Humanities,63.9,UGC,"Hostel, Library, Labs",SC/ST,Upcoming,info@coll0695.edu.in,+91-4670157122,www.coll0695.ac.in
COLL0696,Bihar Institute of Vocational Education & Research,Bihar,City_36,Government Aided,Vocational,71.3,AICTE,"Hostel, Library, Labs",Minority,Upcoming,info@coll0696.edu.in,+91-9653771284,www.coll0696.ac.in
COLL0697,Jammu Institute of Vocational Education & Research,Jammu & Kashmir,City_10,Government,Vocational,66.4,UGC,"Labs, Sports",Merit-based,Open,info@coll0697.edu.in,+91-5998877918,www.coll0697.ac.in
COLL0698,Tamil Institute of Commerce Education & Research,Tamil Nadu,City_20,Government,Commerce,73.0,AICTE,"Labs, Sports",,Upcoming,info@coll0698.edu.in,+91-8543431978,www.coll0698.ac.in
COLL0699,Madhya Institute of Humanities Education & Research,Madhya Pradesh,City_42,Government Aided,Humanities,66.4,AICTE,"Labs, Sports",Merit-based,Upcoming,info@coll0699.edu.in,+91-2154610044,www.coll0699.ac.in
COLL0700,Maharashtra Institute of Humanities Education & Research,Maharashtra,City_17,Government Aided,Humanities,88.7,NAAC Accredited,"Labs, Sports",SC/ST,Closed,info@coll0700.edu.in,+91-4220140440,www.coll0700.ac.in
COLL0701,Uttar Institute of Humanities Education & Research,Uttar Pradesh,City_7,Government,Humanities,59.9,AICTE,"Library, WiFi, Hostel",Merit-based,Closed,info@coll0701.edu.in,+91-6039338952,www.coll0701.ac.in
COLL0702,Karnataka Institute of Vocational Education & Research,Karnataka,City_39,Government,Vocational,51.3,State Board,"Labs, Sports",Need-based,Open,info@coll0702.edu.in,+91-7254372638,www.coll0702.ac.in
COLL0703,Chhattisgarh Institute of Science Education & Research,Chhattisgarh,City_33,Government Aided,Science (PCB),68.5,NAAC Accredited,"Cultural Center, Sports",SC/ST,Open,info@coll0703.edu.in,+91-7609182481,www.coll0703.ac.in
COLL0704,Haryana Institute of Science Education & Research,Haryana,City_12,Government Aided,Science (PCM),69.4,AICTE,"Labs, Sports",,Upcoming,info@coll0704.edu.in,+91-7199980147,www.coll0704.ac.in
COLL0705,Uttar Institute of Humanities Education & Research,Uttar Pradesh,City_16,Government Aided,Humanities,75.5,AICTE,"Digital Classrooms, Labs",Minority,Closed,info@coll0705.edu.in,+91-4213752703,www.coll0705.ac.in
COLL0706,Maharashtra Institute of Science Education & Research,Maharashtra,City_5,Government,Science (PCM),57.1,State Board,"Hostel, Library, Labs",,Open,info@coll0706.edu.in,+91-5232303427,www.coll0706.ac.in
COLL0707,Karnataka Institute of Commerce Education & Research,Karnataka,City_11,Government,Commerce,65.4,Autonomous,"Hostel, Library, Labs",SC/ST,Open,info@coll0707.edu.in,+91-9549993080,www.coll0707.ac.in
COLL0708,Rajasthan Institute of Vocational Education & Research,Rajasthan,City_48,Government,Vocational,78.1,NAAC Accredited,"Cultural Center, Sports",SC/ST,Open,info@coll0708.edu.in,+91-4453494302,www.coll0708.ac.in
COLL0709,Jammu Institute for Advanced Humanities Studies,Jammu & Kashmir,City_17,Government,Humanities,67.7,UGC,"Labs, Sports",SC/ST,Closed,info@coll0709.edu.in,+91-2535840192,www.coll0709.ac.in
COLL0710,Uttar Institute of Science Education & Research,Uttar Pradesh,City_38,Government,Science (PCM),72.4,State Board,"Cultural Center, Sports",SC/ST,Upcoming,info@coll0710.edu.in,+91-8087709558,www.coll0710.ac.in
COLL0711,Bihar Institute of Humanities Education & Research,Bihar,City_33,Government,Humanities,77.0,AICTE,"Library, WiFi, Hostel",Minority,Closed,info@coll0711.edu.in,+91-8186765828,www.coll0711.ac.in
COLL0712,Andhra Institute of Humanities Education & Research,Andhra Pradesh,City_3,Government Aided,Humanities,74.2,UGC,"Cultural Center, Sports",,Upcoming,info@coll0712.edu.in,+91-6972951497,www.coll0712.ac.in
